date;time;severity;message;
2023-05-21;10:20:35.519;DriverWarning;MBDRV(MBM): FLUSH 2 bytes;
2023-05-21;10:20:35.619;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:20:35.699;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0E,24,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,4F,00,05,13,8B,00,00,00,01,09,66,00,06,13,8B,00,00,42,F6);
2023-05-21;10:20:36.519;DriverWarning;MBDRV(MBM): FLUSH 3 bytes;
2023-05-21;10:20:36.619;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:20:36.699;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0E,26,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,50,00,05,13,8B,00,00,00,02,09,66,00,06,13,8C,00,00,8A,C6);
2023-05-21;10:20:37.519;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:20:37.619;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:20:37.709;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0E,27,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,52,00,05,13,8B,00,00,00,01,09,65,00,06,13,8B,00,00,16,2C);
2023-05-21;10:20:38.519;DriverWarning;MBDRV(MBM): FLUSH 3 bytes;
2023-05-21;10:20:38.579;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:20:38.689;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:20:38.769;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0E,27,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,4F,00,05,13,8B,00,00,00,01,09,68,00,06,13,8A,00,00,02,7A);
2023-05-21;10:20:39.519;DriverWarning;MBDRV(MBM): FLUSH 4 bytes;
2023-05-21;10:20:39.579;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:20:39.679;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:20:39.769;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0E,28,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,50,00,05,13,8A,00,00,00,01,09,65,00,06,13,8A,00,00,E4,32);
2023-05-21;10:20:40.519;DriverWarning;MBDRV(MBM): FLUSH 5 bytes;
2023-05-21;10:20:40.579;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:20:40.679;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:20:40.769;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0E,2A,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,51,00,05,13,8D,00,00,00,01,09,66,00,06,13,8A,00,00,D8,D2);
2023-05-21;10:20:41.519;DriverWarning;MBDRV(MBM): FLUSH 5 bytes;
2023-05-21;10:20:41.579;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:20:41.679;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:20:41.769;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0E,2B,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,50,00,05,13,8A,00,00,00,01,09,65,00,06,13,8A,00,00,1A,BE);
2023-05-21;10:20:42.519;DriverWarning;MBDRV(MBM): FLUSH 3 bytes;
2023-05-21;10:20:42.619;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:20:42.699;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0E,2B,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,4F,00,05,13,8A,00,00,00,01,09,65,00,06,13,89,00,00,D2,88);
2023-05-21;10:20:43.519;DriverWarning;MBDRV(MBM): FLUSH 7 bytes;
2023-05-21;10:20:43.599;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:20:43.679;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:20:43.759;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:20:43.859;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:20:43.949;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0E,2D,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,50,00,05,13,8A,00,00,00,02,09,66,00,06,13,8A,00,00,C2,17);
2023-05-21;10:20:44.519;DriverWarning;MBDRV(MBM): FLUSH 5 bytes;
2023-05-21;10:20:44.519;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:20:44.599;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:20:44.699;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:20:44.789;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0E,2D,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,53,00,05,13,8A,00,00,00,02,09,66,00,06,13,8A,00,00,32,E7);
2023-05-21;10:20:45.519;DriverWarning;MBDRV(MBM): FLUSH 5 bytes;
2023-05-21;10:20:45.519;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:20:45.599;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:20:45.699;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:20:45.719;DriverInfo;MBDRV(MBM): Packet CRC invalid (crc=0x6AE3, cnt=4);
2023-05-21;10:20:45.719;DriverVerbose;MBDRV(MBM): res=-1201, received 5 bytes (FF,F7,03,3C,18);
2023-05-21;10:20:45.719;DriverVerbose;MBDRV(MBM): Read operation failed (item='running_data', func=0 (f0), addr=35100, err=0, nRes=-1201);
2023-05-21;10:20:45.729;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:20:45.739;DriverInfo;MBDRV(MBM): Packet CRC invalid (crc=0xD904, cnt=4);
2023-05-21;10:20:45.739;DriverVerbose;MBDRV(MBM): res=-1201, received 5 bytes (0C,FA,00,00,00);
2023-05-21;10:20:45.739;DriverVerbose;MBDRV(MBM): Read operation failed (item='running_data', func=0 (f0), addr=35100, err=0, nRes=-1201);
2023-05-21;10:20:45.739;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:20:45.749;DriverInfo;MBDRV(MBM): Packet CRC invalid (crc=0x6015, cnt=4);
2023-05-21;10:20:45.749;DriverVerbose;MBDRV(MBM): res=-1201, received 5 bytes (00,F8,00,00,00);
2023-05-21;10:20:45.749;DriverVerbose;MBDRV(MBM): Read operation failed (item='running_data', func=0 (f0), addr=35100, err=0, nRes=-1201);
2023-05-21;10:20:46.519;DriverWarning;MBDRV(MBM): FLUSH 37 bytes;
2023-05-21;10:20:46.619;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:20:46.709;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0E,30,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,50,00,05,13,89,00,00,00,02,09,65,00,06,13,8A,00,00,0A,26);
2023-05-21;10:20:47.519;DriverWarning;MBDRV(MBM): FLUSH 7 bytes;
2023-05-21;10:20:47.539;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:20:47.639;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:20:47.729;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0E,30,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,4F,00,05,13,8A,00,00,00,01,09,63,00,06,13,8E,00,00,04,E2);
2023-05-21;10:20:48.519;DriverWarning;MBDRV(MBM): FLUSH 4 bytes;
2023-05-21;10:20:48.619;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:20:48.699;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0E,31,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,4E,00,05,13,89,00,00,00,02,09,64,00,06,13,89,00,00,28,FB);
2023-05-21;10:20:49.519;DriverWarning;MBDRV(MBM): FLUSH 4 bytes;
2023-05-21;10:20:49.619;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:20:49.699;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0E,33,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,4D,00,05,13,8D,00,00,00,02,09,65,00,06,13,8B,00,00,32,B8);
2023-05-21;10:20:50.519;DriverWarning;MBDRV(MBM): FLUSH 4 bytes;
2023-05-21;10:20:50.619;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:20:50.699;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0E,34,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,4E,00,05,13,8B,00,00,00,02,09,66,00,06,13,89,00,00,0D,AC);
2023-05-21;10:20:51.519;DriverWarning;MBDRV(MBM): FLUSH 8 bytes;
2023-05-21;10:20:51.619;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:20:51.699;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0E,34,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,4F,00,05,13,8B,00,00,00,02,09,67,00,06,13,8A,00,00,BC,FC);
2023-05-21;10:20:52.519;DriverWarning;MBDRV(MBM): FLUSH 2 bytes;
2023-05-21;10:20:52.619;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:20:52.699;DriverInfo;MBDRV(MBM): Packet CRC invalid (crc=0xF0C1, cnt=64);
2023-05-21;10:20:52.699;DriverVerbose;MBDRV(MBM): res=-1201, received 65 bytes (F7,02,3C,18,0C,02,02,0E,35,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,50,00,05,13,8A,00,00,00,02,09,67,00,06,13,8A,00,00,2D,F0);
2023-05-21;10:20:52.699;DriverVerbose;MBDRV(MBM): Read operation failed (item='running_data', func=0 (f0), addr=35100, err=0, nRes=-1201);
2023-05-21;10:20:52.699;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:20:52.789;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0E,35,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,50,00,05,13,8A,00,00,00,02,09,67,00,06,13,8A,00,00,2D,F0);
2023-05-21;10:20:53.519;DriverWarning;MBDRV(MBM): FLUSH 4 bytes;
2023-05-21;10:20:53.619;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:20:53.699;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0E,36,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,53,00,05,13,8A,00,00,00,02,09,65,00,06,13,8A,00,00,00,4C);
2023-05-21;10:20:54.519;DriverWarning;MBDRV(MBM): FLUSH 2 bytes;
2023-05-21;10:20:54.619;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:20:54.699;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0E,38,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,50,00,05,13,8A,00,00,00,01,09,68,00,06,13,8B,00,00,C2,C8);
2023-05-21;10:20:55.519;DriverWarning;MBDRV(MBM): FLUSH 4 bytes;
2023-05-21;10:20:55.579;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:20:55.679;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:20:55.759;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0E,39,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,52,00,05,13,8A,00,00,00,01,09,68,00,06,13,8B,00,00,C8,13);
2023-05-21;10:20:56.519;DriverWarning;MBDRV(MBM): FLUSH 5 bytes;
2023-05-21;10:20:56.569;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:20:56.649;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:20:56.759;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:20:56.839;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0E,3A,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,4E,00,05,13,8A,00,00,00,01,09,64,00,06,13,8A,00,00,63,99);
2023-05-21;10:20:57.519;DriverWarning;MBDRV(MBM): FLUSH 5 bytes;
2023-05-21;10:20:57.569;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:20:57.669;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:20:57.759;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0E,3A,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,4F,00,05,13,8A,00,00,00,01,09,64,00,06,13,8B,00,00,63,C9);
2023-05-21;10:20:58.519;DriverWarning;MBDRV(MBM): FLUSH 8 bytes;
2023-05-21;10:20:58.589;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:20:58.669;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:20:58.749;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:20:58.829;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:20:58.909;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:20:59.009;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:20:59.109;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:20:59.199;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0F,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,51,00,05,13,8A,00,00,00,02,09,64,00,06,13,8B,00,00,1B,85);
2023-05-21;10:20:59.519;DriverWarning;MBDRV(MBM): FLUSH 5 bytes;
2023-05-21;10:20:59.589;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:20:59.629;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:20:59.669;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:20:59.709;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:20:59.749;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:20:59.829;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:20:59.849;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:20:59.929;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:20:59.969;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:21:00.009;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:21:00.089;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:21:00.189;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:21:00.279;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0F,01,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,4F,00,05,13,8A,00,00,00,01,09,63,00,06,13,8A,00,00,EA,68);
2023-05-21;10:21:00.519;DriverWarning;MBDRV(MBM): FLUSH 4 bytes;
2023-05-21;10:21:00.589;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:21:00.629;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:21:00.669;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:21:00.709;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:21:00.769;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:21:00.849;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:21:00.929;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:21:01.009;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:21:01.089;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:21:01.189;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:21:01.269;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:21:01.349;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:21:01.429;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:21:01.509;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:21:01.529;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:21:01.549;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:21:01.589;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:21:01.689;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:21:01.779;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0F,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,58,00,05,13,8B,00,00,00,02,09,6F,00,06,13,89,00,00,81,61);
2023-05-21;10:21:01.789;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:21:01.869;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0F,03,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,51,00,05,13,8A,00,00,00,02,09,69,00,06,13,89,00,00,98,09);
2023-05-21;10:21:02.789;DriverWarning;MBDRV(MBM): FLUSH 16 bytes;
2023-05-21;10:21:02.869;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:21:02.949;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:21:03.029;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:21:03.109;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:21:03.149;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:21:03.189;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:21:03.269;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:21:03.369;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:21:03.459;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0F,04,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,52,00,05,13,8A,00,00,00,01,09,66,00,06,13,8A,00,00,27,EB);
2023-05-21;10:21:03.789;DriverWarning;MBDRV(MBM): FLUSH 3 bytes;
2023-05-21;10:21:03.869;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:21:03.949;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:21:03.949;DgnWarning;USER 'admin' logged out from [::ffff:192.168.1.61]:63306;
2023-05-21;10:21:03.989;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:21:04.029;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:21:04.089;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:21:04.109;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:21:04.209;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:21:04.299;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0F,05,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,51,00,05,13,89,00,00,00,01,09,6A,00,06,13,89,00,00,45,63);
2023-05-21;10:21:04.789;DriverWarning;MBDRV(MBM): FLUSH 4 bytes;
2023-05-21;10:21:04.789;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:21:04.869;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:21:04.969;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:21:05.059;DriverInfo;MBDRV(MBM): Packet CRC invalid (crc=0x533C, cnt=64);
2023-05-21;10:21:05.059;DriverVerbose;MBDRV(MBM): res=-1201, received 65 bytes (E6,03,3C,18,0C,02,02,0F,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,57,00,05,13,89,00,00,00,01,09,67,00,06,13,89,00,00,84,8E);
2023-05-21;10:21:05.059;DriverVerbose;MBDRV(MBM): Read operation failed (item='running_data', func=0 (f0), addr=35100, err=0, nRes=-1201);
2023-05-21;10:21:05.059;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:21:05.149;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0F,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,53,00,05,13,89,00,00,00,02,09,6A,00,06,13,89,00,00,0E,7F);
2023-05-21;10:21:05.789;DriverWarning;MBDRV(MBM): FLUSH 7 bytes;
2023-05-21;10:21:05.789;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:21:05.849;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:21:05.869;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:21:05.889;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:21:05.969;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:21:06.009;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:21:06.049;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:21:06.129;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:21:06.229;DriverVerbose;MBDRV(MBM): sent 8 bytes (F7,03,89,1C,00,1E,3A,CE);
2023-05-21;10:21:06.319;DriverVerbose;MBDRV(MBM): res=0, received 65 bytes (F7,03,3C,18,0C,02,02,0F,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,53,00,05,13,8A,00,00,00,01,09,66,00,06,13,8A,00,00,88,F7);
2023-05-21;10:21:06.449;DgnWarning;USER 'admin' logged in from [::ffff:192.168.1.61]:63520;
2023-05-21;10:21:06.789;DriverWarning;MBDRV(MBM): FLUSH 4 bytes;
2023-05-21;10:21:06.809;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:21:06.849;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:21:06.889;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:21:06.969;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
2023-05-21;10:21:07.049;DriverWarning;MBDRV(MBM): FLUSH 1 bytes;
